parcela,año,valor_medio_MNDWI,Ratio_Inundacion_Total,count_seco,count_vegetal,count_verde,count_azul,ratio_seco,ratio_vegetal,ratio_verde,ratio_azul
Lucio del Cuquero Grande,2014,0.8688927499267676,0.9461451247165533,55,40,80,1589,0.031179138321995464,0.022675736961451247,0.045351473922902494,0.9007936507936508
Esparragosilla,2014,0.23920161870245885,0.35025906735751294,791,463,255,421,0.4098445595854922,0.23989637305699482,0.13212435233160622,0.21813471502590673
Gaveta 1,2014,0.6489900521979698,0.769682151589242,271,200,214,1360,0.13251833740831295,0.097799511002445,0.10464547677261614,0.6650366748166259
Arrozal del italiano,2014,0.2625471363411364,0.3450111502769585,2138,6967,4673,123,0.15380188475649234,0.5011869649665491,0.3361628659808647,0.008848284296093805
Lucio del Cuquero Chico,2014,-0.09171804804587974,0.13678176243167578,5988,487,385,641,0.7982935608585522,0.06492467670977203,0.05132648980135982,0.08545527263031595
Pajas (Acebuche),2014,-0.5399560695533394,0,230,0,0,0,1,0,0,0
La Rocina,2014,0.0754065987923792,0.2413793103448276,210,120,98,7,0.4827586206896552,0.27586206896551724,0.22528735632183908,0.016091954022988506
Hato Blanco nuevo,2014,0.10165267502371628,0.32124319929960604,9135,1719,2769,2368,0.5712588330936151,0.10749796760677881,0.17315990244512539,0.14808329685448066
Hato Blanco viejo,2014,0.09497449108205208,0.28466165413533834,2898,1859,1618,275,0.4357894736842105,0.2795488721804511,0.24330827067669172,0.041353383458646614
Caracoles Este,2014,-0.1472861678583078,0.15690129767990563,12837,2171,2483,310,0.7211392618392225,0.12195944048087186,0.1394865456996798,0.01741475198022583
Entremuros zona 1,2014,-0.09109330027746812,0.15056381342901076,5439,1190,925,250,0.6969502819067145,0.15248590466427472,0.11852895950794465,0.03203485392106612
Entremuros zona 2,2014,-0.03681378512643483,0.11965376782077393,4993,1923,933,7,0.6355651731160896,0.24478105906313646,0.11876272912423626,8.910386965376783e-4
Entremuros zona 3,2014,-0.00455884717248369,0.18005698005698006,4196,1560,759,505,0.5977207977207977,0.2222222222222222,0.10811965811965812,0.07193732193732194
Entremuros zona 4,2014,-0.03587632609180695,0.0645236977944627,2826,1161,275,0,0.663068981698733,0.27240732050680433,0.0645236977944627,0
Entremuros zona 5,2014,-0.3676394153079992,0.00141643059490085,4856,79,7,0,0.9825981384055038,0.015985430999595304,0.00141643059490085,0
"Brazo de la Torre, Parque Natural",2014,-0.211568510954152,0.0514268727705113,2938,253,116,57,0.8733650416171225,0.07520808561236624,0.034482758620689655,0.01694411414982164
Veta Adalid,2014,-0.1264316614742806,0.05786321483771252,8837,916,556,43,0.8536514683153014,0.08848531684698609,0.053709428129829984,0.004153786707882535
Cantarita,2014,0.5471823074397648,0.6962294909549853,3175,8378,9008,17471,0.08348233066891039,0.22028817837610434,0.23685317627261254,0.4593763146823727
Gaveta 4,2014,0.7328904455627214,0.8862453531598513,91,62,107,1085,0.06765799256505577,0.046096654275092935,0.0795539033457249,0.8066914498141264
Gaveta 2,2014,0.6750789182374523,0.7659123055162659,171,160,129,954,0.12093352192362093,0.11315417256011315,0.09123055162659123,0.6746817538896747
B5,2014,0.5742888264758581,0.6940726577437859,237,83,53,673,0.22657743785850862,0.07934990439770555,0.05066921606118547,0.6434034416826003
Gaveta 3,2014,0.74724216013866,0.8357371794871795,118,87,82,961,0.09455128205128205,0.06971153846153846,0.06570512820512821,0.7700320512820513
B1,2014,0.601637081415671,0.7137891077636153,189,58,61,555,0.2190034762456547,0.06720741599073002,0.07068366164542295,0.6431054461181923
A3,2014,0.5421119883777268,0.681447963800905,276,76,88,665,0.2497737556561086,0.06877828054298643,0.07963800904977375,0.6018099547511312
B6,2014,0.5913381412341036,0.7330143540669857,182,97,101,665,0.17416267942583732,0.09282296650717703,0.09665071770334928,0.6363636363636364
B8,2014,0.5881775829958575,0.7197802197802198,97,56,62,331,0.17765567765567766,0.10256410256410256,0.11355311355311355,0.6062271062271062
B7,2014,0.6163688310768212,0.7414772727272727,176,97,102,681,0.16666666666666666,0.09185606060606061,0.09659090909090909,0.6448863636363636
A4,2014,0.46209772242884073,0.6005888125613347,252,155,111,501,0.24730127576054955,0.1521099116781158,0.10893032384690873,0.4916584887144259
B2,2014,0.5885674610482348,0.694954128440367,173,93,76,530,0.19839449541284404,0.10665137614678899,0.0871559633027523,0.6077981651376146
A8,2014,0.6269848377877059,0.7689463955637708,83,42,61,355,0.1534195933456562,0.07763401109057301,0.11275415896487985,0.6561922365988909
A7,2014,0.62762001218349,0.7565415244596132,131,83,71,594,0.149032992036405,0.09442548350398179,0.080773606370876,0.6757679180887372
A6,2014,0.5533152118271035,0.685370741482966,258,56,71,613,0.25851703406813625,0.056112224448897796,0.07114228456913828,0.6142284569138277
A5,2014,0.340228969391392,0.44861660079051385,380,178,102,352,0.37549407114624506,0.17588932806324112,0.1007905138339921,0.34782608695652173
B4,2014,0.621605092801178,0.7517241379310344,168,84,70,693,0.16551724137931034,0.08275862068965517,0.06896551724137931,0.6827586206896552
B3,2014,0.5705596356504631,0.6701620591039085,254,92,45,658,0.24213536701620592,0.0877025738798856,0.042897998093422304,0.6272640610104862
A2,2014,0.5736620185649688,0.6904487917146145,173,96,101,499,0.19907940161104717,0.11047180667433831,0.11622554660529344,0.5742232451093211
A1,2014,0.6653265345681426,0.7399527186761229,115,105,55,571,0.1359338061465721,0.12411347517730496,0.06501182033096926,0.6749408983451537
C1,2014,0.23935857631382532,0.3472803347280335,300,324,241,91,0.3138075313807531,0.3389121338912134,0.252092050209205,0.09518828451882845
C8,2014,0.5219715911794761,0.6385542168674698,289,71,68,568,0.2901606425702811,0.071285140562249,0.06827309236947791,0.570281124497992
C7,2014,0.6510981079569492,0.7616683217477657,166,74,123,644,0.16484607745779542,0.07348560079443893,0.1221449851042701,0.6395233366434955
C6,2014,0.6531692630891277,0.7633840052875083,234,124,136,1019,0.15465961665565103,0.08195637805684071,0.0898876404494382,0.6734963648380701
D5,2014,0.6145533189091119,0.7539450613676213,209,212,164,1126,0.12215078901227353,0.12390414962010521,0.09585037989479836,0.6580946814728229
C4,2014,0.5556117928589697,0.6848528356066045,278,161,88,866,0.19956927494615936,0.11557788944723618,0.06317300789662599,0.6216798277099784
E3,2014,0.5584649810017639,0.7116883116883117,42,69,64,210,0.10909090909090909,0.17922077922077922,0.16623376623376623,0.5454545454545454
E4,2014,0.6264324555232739,0.7349042709867453,75,105,75,424,0.11045655375552282,0.15463917525773196,0.11045655375552282,0.6244477172312224
D6,2014,0.5828751589943371,0.7077844311377246,100,144,114,477,0.11976047904191617,0.1724550898203593,0.13652694610778443,0.5712574850299401
C5,2014,0.6151457687347253,0.7382683410442828,243,153,110,1007,0.16060806345009915,0.10112359550561797,0.07270323859881031,0.6655651024454726
D4,2014,0.6965882578394466,0.7921875,103,163,79,935,0.08046875,0.12734375,0.06171875,0.73046875
D3,2014,0.6496779982557996,0.7706161137440758,100,142,115,698,0.0947867298578199,0.13459715639810427,0.10900473933649289,0.6616113744075829
C3,2014,0.5218324601993479,0.6376109765940274,330,119,54,736,0.26634382566585957,0.096045197740113,0.043583535108958835,0.5940274414850686
C2,2014,0.04226362654288754,0.07092907092907093,613,317,68,3,0.6123876123876124,0.3166833166833167,0.06793206793206794,0.002997002997002997
C0,2014,0.528062170033531,0.6673076923076923,106,67,85,262,0.20384615384615384,0.12884615384615383,0.16346153846153846,0.5038461538461538
Almajal-Perimetro-Pasto,2014,-0.15763139805002604,0.0660222712113504,60325,5767,3237,1435,0.852481487762139,0.08149624102651065,0.04574359843988469,0.02027867277146572
La Dehesilla,2014,0.6768583735874354,0.8436114469971786,351,425,842,3344,0.07073760580411124,0.08565094719871019,0.16968964127367997,0.6739218057234986
San Carlos,2014,0.12341685853580785,0.25438100621820237,1138,181,126,324,0.6433013001695873,0.10231769361221028,0.07122668174109667,0.18315432447710572
Santa Teresa,2014,0.5981946041521229,0.7543716958113054,944,264,471,3239,0.19194794631964213,0.05368035786905246,0.09577063847092314,0.6586010573403823
Los Portugueses,2014,0.6472801644979478,0.8462489694971146,441,678,1622,4537,0.060593569661995056,0.09315746084089035,0.22286342401758724,0.6233855454795273
Los Riacheros,2014,-0.2705306373744495,0.016992353440951572,1101,56,20,0,0.935429056924384,0.0475785896346644,0.016992353440951572,0
Laguna del Tarelo,2014,0.4776050976986615,0.7283018867924528,59,13,50,143,0.22264150943396227,0.04905660377358491,0.18867924528301888,0.539622641509434
Marisma de Henares,2014,0.10771179758673778,0.29461816634758564,7505,2443,2389,1766,0.5321562788059279,0.17322555484648655,0.16939658228745658,0.12522158406012904
Lagunas de Bonanza,2014,-0.24588219651636137,0,65,6,0,0,0.9154929577464789,0.08450704225352113,0,0
Guadiamar encauzado,2015,-5.198186807240513e-4,0.1524741081703107,4568,1324,664,396,0.6570771001150748,0.1904487917146145,0.09551208285385501,0.056962025316455694
Lucios FAO,2015,0.1640728875335581,0.3710879284649776,309,113,158,91,0.46050670640834573,0.16840536512667661,0.23546944858420268,0.13561847988077497
Lucio del Lobo Grande,2015,0.2598160085471275,0.4008,165,584,501,0,0.132,0.4672,0.4008,0
Marisma gallega,2015,-0.2513097526361152,0.006014850458373086,22691,1271,120,25,0.9412618741444394,0.05272327539718754,0.004977807275894968,0.0010370431824781184
Laguna de los Mimbrales,2015,-0.45518948028438566,0,13,0,0,0,1,0,0,0
Laguna de Santa Olalla,2015,-0.00520920686655596,0.3662420382165605,336,62,230,0,0.535031847133758,0.09872611464968153,0.3662420382165605,0
Caracoles Oeste,2015,-0.34418662628315005,1.0037137408411121e-4,18973,951,2,0,0.952173040248921,0.04772658837699488,1.0037137408411121e-4,0
Lucio del Cuquero Grande,2015,0.6670141238972082,0.8514739229024944,137,125,238,1264,0.07766439909297052,0.07086167800453515,0.1349206349206349,0.7165532879818595
Esparragosilla,2015,0.195977102286622,0.31295336787564765,936,390,181,423,0.48497409326424873,0.20207253886010362,0.09378238341968911,0.21917098445595856
Gaveta 1,2015,0.6439102607847008,0.7706601466992665,310,159,201,1375,0.15158924205378974,0.07775061124694377,0.09828850855745722,0.6723716381418093
Arrozal del italiano,2015,0.2171565090150924,0.27724624127760594,3323,6724,3704,150,0.23904755053593266,0.48370620818646143,0.2664556506726135,0.010790590604992446
Lucio del Cuquero Chico,2015,-0.13879076174636923,0.12171710438608185,6231,357,248,665,0.8306892414344754,0.04759365417944274,0.03306225836555126,0.0886548460205306
Pajas (Acebuche),2015,-0.5033964889077615,0,230,0,0,0,1,0,0,0
La Rocina,2015,-0.00566348977420429,0.1632183908045977,274,90,71,0,0.6298850574712643,0.20689655172413793,0.1632183908045977,0
Hato Blanco nuevo,2015,0.02532854168967446,0.19986242261271966,8788,4007,3147,49,0.5495591270089425,0.2505784503783378,0.19679819898693016,0.0030642236257895066
Hato Blanco viejo,2015,0.08023272147418306,0.2503759398496241,2592,2393,1651,14,0.38977443609022555,0.35984962406015036,0.24827067669172934,0.002105263157894737
Caracoles Este,2015,-0.27185421412217653,0.012021796528284927,14975,2612,214,0,0.8412448738834897,0.14673332958822538,0.012021796528284927,0
Entremuros zona 1,2015,-0.21075943690901405,0.005894413121476166,6324,1434,46,0,0.8103536647872885,0.18375192209123525,0.005894413121476166,0
Entremuros zona 2,2015,-0.32583514523788104,3.8187372708757637e-4,7419,434,3,0,0.9443737270875764,0.05524439918533605,3.8187372708757637e-4,0
Entremuros zona 3,2015,-0.1869105845799471,0.07407407407407407,6005,495,308,212,0.8554131054131054,0.07051282051282051,0.043874643874643876,0.0301994301994302
Entremuros zona 4,2015,-0.18867614852680004,0.009854528390427029,4093,127,41,1,0.9603472548099484,0.029798216799624588,0.00961989676208353,2.346316283435007e-4
Entremuros zona 5,2015,-0.32899656811415595,0,4940,2,0,0,0.9995953055443141,4.046944556859571e-4,0,0
"Brazo de la Torre, Parque Natural",2015,-0.28061753095291686,0.027645659928656363,3110,161,87,6,0.9244946492271106,0.047859690844233055,0.02586206896551724,0.0017835909631391202
Veta Adalid,2015,-0.17864180274332228,0.02482612055641422,9016,1079,257,0,0.8709428129829985,0.10423106646058733,0.02482612055641422,0
Cantarita,2015,0.38477459639581346,0.58340563135894,5144,10702,16064,6127,0.13523674317112286,0.28135762546993714,0.42232563030733233,0.16108000105160764
Gaveta 4,2015,0.7437697752110969,0.8855018587360595,87,67,93,1098,0.06468401486988848,0.04981412639405204,0.0691449814126394,0.8163568773234201
Gaveta 2,2015,0.6776424104388663,0.7857142857142857,163,140,144,967,0.11527581329561527,0.09900990099009901,0.10183875530410184,0.6838755304101839
B5,2015,0.5648819367813546,0.6921606118546845,248,74,59,665,0.23709369024856597,0.07074569789674952,0.05640535372848948,0.635755258126195
Gaveta 3,2015,0.7261129712891813,0.8341346153846154,124,83,81,960,0.09935897435897435,0.06650641025641026,0.06490384615384616,0.7692307692307693
B1,2015,0.5776184241662549,0.7088167053364269,200,51,80,531,0.23201856148491878,0.05916473317865429,0.09280742459396751,0.6160092807424594
A3,2015,0.6294655691215644,0.7339366515837104,189,105,64,747,0.17104072398190046,0.09502262443438914,0.0579185520361991,0.6760180995475114
B6,2015,0.630972530586499,0.7521531100478469,173,86,94,692,0.16555023923444975,0.08229665071770335,0.08995215311004785,0.662200956937799
B8,2015,0.5966577695182501,0.7239488117001828,90,61,61,335,0.16453382084095064,0.11151736745886655,0.11151736745886655,0.6124314442413162
B7,2015,0.6555570412728231,0.8037735849056604,127,81,103,749,0.11981132075471698,0.07641509433962264,0.09716981132075472,0.7066037735849057
A4,2015,0.5002264885740529,0.6319921491658489,255,120,108,536,0.25024533856722275,0.11776251226692837,0.10598626104023552,0.5260058881256133
B2,2015,0.5897041475439091,0.698394495412844,186,77,86,523,0.21330275229357798,0.08830275229357798,0.09862385321100918,0.5997706422018348
A8,2015,0.6100733831189153,0.7523105360443623,86,48,54,353,0.1589648798521257,0.08872458410351201,0.09981515711645102,0.6524953789279113
A7,2015,0.6357426452727916,0.78839590443686,104,82,88,605,0.11831626848691695,0.09328782707622298,0.10011376564277588,0.6882821387940842
A6,2015,0.5596582330318971,0.6903807615230461,228,81,92,597,0.22845691382765532,0.0811623246492986,0.09218436873747494,0.5981963927855711
A5,2015,0.3925390075487973,0.49604743083003955,313,197,125,377,0.3092885375494071,0.19466403162055335,0.12351778656126482,0.3725296442687747
B4,2015,0.633010499760844,0.7458128078817734,172,86,65,692,0.16945812807881774,0.08472906403940887,0.06403940886699508,0.6817733990147783
B3,2015,0.5981564909514527,0.6997140133460439,220,95,59,675,0.20972354623450906,0.0905624404194471,0.05624404194470925,0.6434699714013346
A2,2015,0.5422633949876419,0.6708860759493671,187,99,90,493,0.21518987341772153,0.11392405063291139,0.10356731875719218,0.567318757192175
A1,2015,0.6430543992805424,0.7375886524822695,122,100,59,565,0.14420803782505912,0.1182033096926714,0.06973995271867613,0.6678486997635934
C1,2015,0.23525386205491508,0.3389121338912134,349,283,211,113,0.36506276150627615,0.29602510460251047,0.22071129707112971,0.11820083682008369
C8,2015,0.489089356620084,0.6375502008032129,274,87,76,559,0.2751004016064257,0.08734939759036145,0.07630522088353414,0.5612449799196787
C7,2015,0.6092933187218503,0.7547169811320755,177,70,138,622,0.17576961271102284,0.06951340615690169,0.13704071499503476,0.6176762661370407
C6,2015,0.6323224957822111,0.7574355584930601,244,123,128,1018,0.1612690019828156,0.081295439524124255,0.08460013218770654,0.6728354263053536
D5,2015,0.7074467864365724,0.82174167153711275,143,162,155,1251,0.08357685563997662,0.09468147282291058,0.09059029807130334,0.7311513734658095
C4,2015,0.5902282185554995,0.6915887850467289,264,165,76,886,0.18979151689432064,0.1186196980589504,0.054636951833213515,0.6369518332135155
E3,2015,0.5883239894208744,0.7220779220779221,55,52,64,214,0.14285714285714285,0.13506493506493505,0.16623376623376623,0.5558441558441558
E4,2015,0.6115829044936479,0.7187039764359352,90,101,76,412,0.1325478645066274,0.1487481590574374,0.11192930780559647,0.6067746686303387
D6,2015,0.22210203833292105,0.4239520958083832,240,241,354,0,0.2874251497005988,0.288622754491018,0.4239520958083832,0
C5,2015,0.6078573727587212,0.7191011235955056,299,126,82,1006,0.19762062128222074,0.08327825512227363,0.054196959682749506,0.6649041639127561
D4,2015,0.6874876394348406,0.7621283255086072,131,173,69,905,0.10250391236306729,0.13536776212832552,0.0539906103286385,0.7081377151799687
D3,2015,0.6633850098786639,0.7677725118483413,122,123,107,703,0.11563981042654028,0.11658767772511848,0.1014218009478673,0.6663507109004739
C3,2015,0.5098153209835097,0.6109765940274415,373,109,64,693,0.30104923325262306,0.08797417271993543,0.0516545601291364,0.559322033898305
C2,2015,0.03487881094234964,0.08491508491508491,652,264,71,14,0.6513486513486514,0.26373626373626374,0.07092907092907093,0.013986013986013986
C0,2015,0.4991849417947383,0.6403846153846153,110,77,82,251,0.21153846153846154,0.14807692307692308,0.1576923076923077,0.4826923076923077
Almajal-Perimetro-Pasto,2015,-0.2354489679081483,0.021522242948391838,66051,3190,786,737,0.9333983381380363,0.045079418913571874,0.011107342716635578,0.01041490023175626
La Dehesilla,2015,0.599572801590525,0.8063671166633085,493,468,1060,2942,0.09933507958895829,0.09429780374773322,0.21358049566794277,0.5927866209953657
